Customer_ID,Bandwidth_Mbps,Price_Per_Mbps,Monthly_Internet_Fee,Years_With_Company,Customer_Type,Company_Size,Strategic_Category,Strategic_Level,Has_VoIP,Monthly_VoIP_Fee,Has_Server,Server_Type,Monthly_Server_Fee,Support_Tickets_Last_Year,Downtime_Hours_Last_Year,Contract_Type
C01427,30,305000,9150000,0.8,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.3,Monthly
C01428,30,295000,8850000,0.9,Business,Small,Small Business,1,1,593650.0,0,,0.0,5,5.7,Monthly
C01429,300,220000,66000000,2.6,Business,Large,University,2,1,567281.0,0,,0.0,3,6.1,Monthly
C01430,20,300000,6000000,9.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.4,Monthly
C01431,20,310000,6200000,4.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C01432,300,210000,63000000,1.5,Business,Large,ISP Partner,3,1,476966.0,1,Shared,19866429.0,6,4.8,Monthly
C01433,50,325000,16250000,2.5,Business,Large,Enterprise,2,0,0.0,0,,0.0,2,6.2,Monthly
C01434,30,295000,8850000,9.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.6,Monthly
C01435,300,205000,61500000,5.1,Business,Large,University,2,0,0.0,0,,0.0,2,3.4,Annual
C01436,10,380000,3800000,4.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.5,Monthly
C01437,10,320000,3200000,9.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Annual
C01438,30,290000,8700000,9.9,Business,Small,Small Business,1,0,0.0,0,,0.0,4,2.9,Monthly
C01439,20,340000,6800000,5.1,Personal,Small,Normal,0,1,1948503.0,0,,0.0,3,6.8,Monthly
C01440,10,320000,3200000,8.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.6,Annual
C01441,10,320000,3200000,2.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.1,Monthly
C01442,200,235000,47000000,8.4,Business,Small,Small Business,1,1,752791.0,1,Shared,3600444.0,7,5.0,Annual
C01443,20,300000,6000000,4.5,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.8,Monthly
C01444,20,350000,7000000,4.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,6.4,Monthly
C01445,150,230000,34500000,8.9,Business,Medium,Small Business,1,1,1395391.0,0,,0.0,4,4.2,Annual
C01446,30,290000,8700000,8.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Annual
C01447,10,365000,3650000,2.6,Business,Small,Small Business,1,0,0.0,1,Dedicated,13257591.0,10,8.4,Monthly
C01448,10,350000,3500000,9.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.3,Monthly
C01449,10,355000,3550000,2.8,Personal,Small,Normal,0,0,0.0,0,,0.0,3,2.6,Monthly
C01450,10,320000,3200000,2.1,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.5,Monthly
C01451,10,320000,3200000,8.1,Business,Large,ISP Partner,3,1,640062.0,1,VPS,2808967.0,7,5.4,Annual
C01452,30,295000,8850000,4.9,Personal,Small,Normal,0,1,920765.0,0,,0.0,2,5.4,Monthly
C01453,10,345000,3450000,0.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.4,Monthly
C01454,30,290000,8700000,9.0,Business,Small,Small Business,1,0,0.0,0,,0.0,3,4.1,Monthly
C01455,300,200000,60000000,9.2,Business,Small,Small Business,1,0,0.0,0,,0.0,0,1.8,Annual
C01456,100,250000,25000000,4.4,Business,Small,Small Business,1,0,0.0,0,,0.0,0,0.9,Monthly
C01457,10,350000,3500000,3.8,Personal,Small,Normal,0,0,0.0,0,,0.0,2,8.6,Monthly
C01458,10,320000,3200000,6.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.1,Annual
C01459,10,320000,3200000,8.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.6,Annual
C01460,20,365000,7300000,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.2,Monthly
C01461,20,305000,6100000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.4,Monthly
C01462,10,330000,3300000,4.1,Personal,Small,Normal,0,0,0.0,0,,0.0,4,4.9,Monthly
C01463,150,230000,34500000,6.6,Business,Small,Small Business,1,1,1416506.0,0,,0.0,4,3.5,Monthly
C01464,300,205000,61500000,2.5,Business,Large,University,2,1,610249.0,0,,0.0,3,3.2,Monthly
C01465,200,220000,44000000,4.3,Business,Large,Hospital,3,1,808761.0,1,Dedicated,8680705.0,6,2.7,Monthly
C01466,20,320000,6400000,1.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C01467,10,320000,3200000,8.3,Personal,Small,Normal,0,1,1037156.0,0,,0.0,3,3.9,Monthly
C01468,300,205000,61500000,4.0,Business,Large,University,2,1,498085.0,0,,0.0,7,8.7,Monthly
C01469,10,350000,3500000,5.5,Personal,Small,Normal,0,1,1381470.0,0,,0.0,2,5.7,Monthly
C01470,30,330000,9900000,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.5,Monthly
C01471,10,395000,3950000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,4,8.8,Monthly
C01472,10,340000,3400000,3.5,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.4,Monthly
C01473,30,305000,9150000,0.3,Business,Small,Small Business,1,0,0.0,0,,0.0,1,1.7,Monthly
C01474,30,290000,8700000,6.0,Business,Large,University,2,0,0.0,0,,0.0,1,4.6,Monthly
C01475,20,300000,6000000,8.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.3,Monthly
C01476,200,245000,49000000,4.5,Business,Large,Hospital,3,1,1323855.0,1,VPS,12115559.0,11,8.3,Monthly
C01477,10,320000,3200000,6.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.8,Annual
C01478,150,235000,35250000,4.5,Business,Large,University,2,0,0.0,0,,0.0,2,5.9,Monthly
C01479,200,245000,49000000,8.2,Government,Large,Government,3,1,1504445.0,1,VPS,17277446.0,10,8.5,Annual
C01480,150,255000,38250000,7.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,5.9,Annual
C01481,30,290000,8700000,6.3,Business,Large,University,2,0,0.0,0,,0.0,7,6.4,Annual
C01482,300,200000,60000000,9.3,Government,Large,Government,3,1,1295118.0,1,Shared,17816274.0,7,8.2,Monthly
C01483,150,270000,40500000,3.8,Business,Large,ISP Partner,3,1,662391.0,1,Shared,16652610.0,7,9.2,Monthly
C01484,50,305000,15250000,6.6,Business,Medium,Small Business,1,0,0.0,1,Shared,7731534.0,6,5.5,Annual
C01485,200,220000,44000000,9.0,Business,Medium,Small Business,1,1,1955938.0,0,,0.0,3,3.9,Annual
C01486,300,230000,69000000,2.1,Business,Small,Small Business,1,0,0.0,0,,0.0,4,7.3,Monthly
C01487,10,355000,3550000,2.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.1,Monthly
C01488,10,320000,3200000,8.5,Personal,Small,Normal,0,0,0.0,0,,0.0,3,7.1,Annual
C01489,300,245000,73500000,2.0,Business,Small,Small Business,1,1,319618.0,0,,0.0,8,7.4,Monthly
C01490,20,315000,6300000,1.6,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.2,Monthly
C01491,50,315000,15750000,3.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.2,Monthly
C01492,10,355000,3550000,4.6,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.1,Monthly
C01493,10,340000,3400000,6.5,Business,Medium,Small Business,1,1,1782262.0,0,,0.0,6,7.0,Monthly
C01494,100,260000,26000000,8.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,5,4.2,Annual
C01495,100,250000,25000000,6.5,Business,Large,ISP Partner,3,1,1322040.0,1,VPS,7438126.0,8,8.6,Annual
C01496,100,280000,28000000,2.4,Business,Large,University,2,0,0.0,0,,0.0,3,3.0,Monthly
C01497,200,220000,44000000,6.7,Business,Large,ISP Partner,3,1,1862508.0,0,,0.0,5,6.6,Monthly
C01498,200,235000,47000000,8.1,Business,Medium,Small Business,1,0,0.0,1,VPS,10927130.0,8,3.1,Annual
C01499,150,270000,40500000,3.7,Business,Large,University,2,1,1981118.0,0,,0.0,5,7.0,Monthly
C01500,10,355000,3550000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.1,Monthly
C01501,10,320000,3200000,8.7,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,7.2,Annual
C01502,10,320000,3200000,2.9,Business,Large,Enterprise,2,0,0.0,1,Shared,9815845.0,8,8.9,Monthly
C01503,30,290000,8700000,9.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.7,Annual
C01504,10,335000,3350000,5.8,Personal,Small,Normal,0,0,0.0,1,Shared,19698464.0,3,1.6,Annual
C01505,100,250000,25000000,5.1,Business,Large,Hospital,3,1,1549427.0,1,Dedicated,6625079.0,9,9.9,Annual
C01506,20,300000,6000000,7.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,8.1,Annual
C01507,200,245000,49000000,8.4,Business,Small,Small Business,1,0,0.0,1,Dedicated,11664499.0,5,10.6,Annual
C01508,10,335000,3350000,1.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.1,Monthly
C01509,150,260000,39000000,9.0,Business,Large,University,2,0,0.0,0,,0.0,3,8.0,Annual
C01510,150,230000,34500000,4.3,Government,Large,Government,3,1,1246976.0,0,,0.0,6,6.1,Monthly
C01511,30,325000,9750000,1.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.4,Monthly
C01512,150,280000,42000000,2.0,Business,Medium,Small Business,1,1,1051235.0,0,,0.0,7,10.4,Monthly
C01513,30,300000,9000000,7.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.1,Annual
C01514,200,235000,47000000,6.3,Business,Large,Enterprise,2,0,0.0,0,,0.0,1,3.0,Annual
C01515,100,265000,26500000,4.5,Government,Large,Government,3,1,857278.0,1,Shared,15245089.0,5,5.8,Monthly
C01516,150,230000,34500000,8.1,Government,Large,Government,3,1,1446249.0,0,,0.0,6,5.5,Monthly
C01517,150,260000,39000000,6.0,Business,Large,Enterprise,2,0,0.0,0,,0.0,1,4.4,Annual
C01518,30,305000,9150000,1.5,Personal,Small,Normal,0,0,0.0,0,,0.0,3,5.3,Monthly
C01519,30,320000,9600000,6.5,Business,Large,Enterprise,2,1,1897736.0,0,,0.0,4,7.0,Monthly
C01520,10,365000,3650000,7.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.4,Annual
C01521,20,315000,6300000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.6,Monthly
C01522,10,325000,3250000,8.7,Personal,Small,Normal,0,0,0.0,0,,0.0,3,1.1,Annual
C01523,10,320000,3200000,9.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,0.3,Annual
C01524,10,320000,3200000,4.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.7,Monthly
C01525,10,320000,3200000,8.1,Personal,Small,Normal,0,0,0.0,0,,0.0,2,5.1,Annual
C01526,300,230000,69000000,7.1,Government,Large,Government,3,1,1153299.0,1,Dedicated,18171769.0,10,10.2,Annual
C01527,100,295000,29500000,3.6,Government,Large,Government,3,0,0.0,0,,0.0,0,4.7,Monthly
C01528,100,315000,31500000,0.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,4.7,Monthly
C01529,20,300000,6000000,8.7,Personal,Small,Normal,0,0,0.0,0,,0.0,4,4.4,Annual
C01530,20,300000,6000000,3.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.7,Monthly
C01531,100,285000,28500000,9.3,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,7.2,Annual
C01532,10,325000,3250000,7.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.5,Annual
C01533,300,200000,60000000,5.1,Government,Large,Government,3,1,1156533.0,1,VPS,14951757.0,9,5.7,Annual
C01534,100,290000,29000000,4.7,Business,Large,Hospital,3,1,1032966.0,1,VPS,4752406.0,5,7.0,Monthly
C01535,100,290000,29000000,2.4,Business,Large,Hospital,3,1,892333.0,1,VPS,18000148.0,7,3.7,Monthly
C01536,10,365000,3650000,2.2,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.8,Monthly
C01537,200,265000,53000000,0.6,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,6.8,Monthly
C01538,10,365000,3650000,7.2,Personal,Small,Normal,0,0,0.0,0,,0.0,1,0.9,Monthly
C01539,30,290000,8700000,4.0,Business,Small,Small Business,1,0,0.0,0,,0.0,2,5.2,Monthly
C01540,300,230000,69000000,3.7,Government,Large,Government,3,1,687943.0,1,VPS,9786552.0,6,6.8,Monthly
C01541,10,335000,3350000,5.4,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.9,Monthly
C01542,30,335000,10050000,1.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.4,Monthly
C01543,10,380000,3800000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C01544,150,240000,36000000,4.0,Business,Large,University,2,1,810840.0,0,,0.0,4,3.0,Monthly
C01545,10,370000,3700000,6.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.5,Annual
C01546,300,200000,60000000,5.9,Business,Large,Enterprise,2,1,825141.0,0,,0.0,7,7.7,Annual
C01547,30,290000,8700000,5.8,Personal,Small,Normal,0,0,0.0,0,,0.0,3,5.3,Monthly
C01548,50,270000,13500000,9.4,Personal,Small,Normal,0,0,0.0,0,,0.0,3,6.7,Annual
C01549,150,230000,34500000,2.3,Business,Large,ISP Partner,3,1,954716.0,1,VPS,7289933.0,9,10.1,Monthly
C01550,300,235000,70500000,2.4,Business,Large,ISP Partner,3,1,966747.0,0,,0.0,2,8.4,Monthly
C01551,50,270000,13500000,5.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.3,Monthly
C01552,150,235000,35250000,6.0,Business,Medium,Small Business,1,1,1981992.0,0,,0.0,2,5.1,Annual
C01553,20,305000,6100000,8.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.7,Annual
C01554,10,320000,3200000,7.0,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.9,Monthly
C01555,200,245000,49000000,4.6,Government,Large,Government,3,1,1780934.0,0,,0.0,5,5.2,Monthly
C01556,20,300000,6000000,8.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.8,Annual
C01557,10,350000,3500000,6.1,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.9,Annual
C01558,150,265000,39750000,1.5,Business,Small,Small Business,1,1,1431493.0,0,,0.0,6,4.5,Monthly
C01559,10,380000,3800000,2.5,Personal,Small,Normal,0,0,0.0,0,,0.0,5,5.8,Monthly
C01560,50,300000,15000000,6.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.1,Annual
C01561,10,340000,3400000,3.5,Personal,Small,Normal,0,0,0.0,0,,0.0,3,5.4,Monthly
C01562,10,370000,3700000,8.0,Personal,Small,Normal,0,0,0.0,0,,0.0,2,2.3,Annual
C01563,200,220000,44000000,9.2,Business,Small,Small Business,1,1,1335565.0,0,,0.0,3,6.4,Annual
C01564,20,325000,6500000,2.1,Personal,Small,Normal,0,0,0.0,0,,0.0,2,2.6,Monthly
C01565,10,360000,3600000,8.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.7,Monthly
C01566,30,345000,10350000,2.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.3,Monthly
C01567,300,200000,60000000,9.9,Business,Small,Small Business,1,1,1956006.0,0,,0.0,4,7.5,Annual
C01568,10,335000,3350000,2.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.5,Monthly
C01569,30,335000,10050000,4.7,Business,Large,ISP Partner,3,1,1716757.0,1,Dedicated,5624424.0,8,6.9,Monthly
C01570,100,295000,29500000,1.5,Business,Small,Small Business,1,0,0.0,0,,0.0,7,8.4,Monthly
C01571,30,290000,8700000,4.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.3,Monthly
C01572,10,320000,3200000,8.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.9,Annual
C01573,100,285000,28500000,9.4,Business,Large,Enterprise,2,1,1423758.0,1,VPS,2313512.0,6,3.4,Annual
C01574,50,270000,13500000,3.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.4,Monthly
C01575,100,290000,29000000,3.3,Business,Medium,Small Business,1,0,0.0,0,,0.0,5,5.4,Monthly
C01576,200,220000,44000000,5.5,Government,Large,Government,3,1,856489.0,1,VPS,11302137.0,11,14.4,Monthly
C01577,30,290000,8700000,6.1,Business,Small,Small Business,1,1,503867.0,0,,0.0,5,4.4,Annual
C01578,10,345000,3450000,5.3,Personal,Small,Normal,0,0,0.0,0,,0.0,3,6.2,Annual
C01579,10,350000,3500000,6.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.6,Monthly
C01580,150,285000,42750000,2.7,Government,Large,Government,3,1,594308.0,0,,0.0,8,8.4,Monthly
C01581,30,325000,9750000,5.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.0,Monthly
C01582,150,230000,34500000,7.9,Business,Small,Small Business,1,1,821276.0,0,,0.0,4,3.5,Annual
C01583,20,310000,6200000,2.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.1,Monthly
C01584,150,240000,36000000,3.0,Business,Medium,Small Business,1,0,0.0,0,,0.0,5,4.7,Monthly
C01585,200,220000,44000000,6.4,Business,Large,ISP Partner,3,1,797109.0,0,,0.0,4,3.6,Monthly
C01586,10,320000,3200000,8.0,Personal,Small,Normal,0,0,0.0,0,,0.0,2,0.6,Annual
C01587,200,220000,44000000,5.1,Business,Large,Hospital,3,1,1077366.0,0,,0.0,2,2.3,Annual
C01588,300,200000,60000000,9.8,Business,Large,University,2,0,0.0,1,Dedicated,4756719.0,5,3.5,Annual
C01589,20,345000,6900000,7.9,Personal,Small,Normal,0,0,0.0,0,,0.0,4,8.3,Annual
C01590,150,265000,39750000,2.5,Business,Large,ISP Partner,3,1,1780060.0,0,,0.0,6,4.5,Monthly
C01591,10,320000,3200000,1.8,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.8,Monthly
C01592,10,375000,3750000,3.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.7,Monthly
C01593,100,280000,28000000,1.0,Business,Large,ISP Partner,3,1,1928060.0,1,Shared,18489000.0,9,5.9,Monthly
C01594,20,325000,6500000,7.3,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.3,Annual
C01595,10,335000,3350000,0.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.0,Monthly
C01596,20,300000,6000000,1.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.4,Monthly
C01597,30,300000,9000000,3.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.5,Monthly
C01598,50,270000,13500000,5.1,Business,Large,Enterprise,2,1,1788203.0,1,VPS,18679067.0,5,5.5,Annual
C01599,300,205000,61500000,1.5,Government,Large,Government,3,1,536921.0,1,VPS,14612893.0,7,5.9,Monthly
C01600,150,230000,34500000,4.0,Business,Small,Small Business,1,0,0.0,0,,0.0,0,2.2,Monthly
C01601,300,205000,61500000,4.4,Business,Large,ISP Partner,3,1,587244.0,0,,0.0,4,6.4,Monthly
C01602,200,230000,46000000,0.2,Business,Small,Small Business,1,0,0.0,0,,0.0,3,3.5,Monthly
C01603,50,285000,14250000,9.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Annual
C01604,100,250000,25000000,6.1,Business,Small,Small Business,1,1,1940211.0,0,,0.0,3,3.3,Annual
C01605,300,225000,67500000,1.0,Business,Medium,Small Business,1,1,773527.0,0,,0.0,4,2.4,Monthly
C01606,30,290000,8700000,4.3,Business,Large,ISP Partner,3,1,961846.0,1,Shared,3706392.0,5,8.0,Monthly
C01607,10,360000,3600000,9.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.8,Monthly
C01608,20,305000,6100000,4.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,2.8,Monthly
C01609,10,355000,3550000,9.9,Personal,Small,Normal,0,1,1525749.0,0,,0.0,2,2.6,Monthly
C01610,300,255000,76500000,0.5,Government,Large,Government,3,1,1834391.0,1,Dedicated,14463173.0,5,5.2,Monthly
C01611,100,265000,26500000,4.5,Government,Large,Government,3,1,811946.0,1,Shared,15412080.0,8,4.7,Monthly
C01612,30,290000,8700000,5.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.2,Monthly
C01613,30,290000,8700000,3.3,Business,Small,Small Business,1,0,0.0,0,,0.0,2,0.6,Monthly
C01614,20,305000,6100000,1.5,Business,Small,Small Business,1,1,1084748.0,0,,0.0,6,5.5,Monthly
C01615,20,350000,7000000,7.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.0,Monthly
C01616,20,345000,6900000,5.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.0,Annual
C01617,100,270000,27000000,2.0,Business,Small,Small Business,1,1,1422723.0,0,,0.0,3,1.6,Monthly
C01618,300,235000,70500000,2.0,Business,Large,Hospital,3,1,1337096.0,0,,0.0,5,2.6,Monthly
C01619,150,230000,34500000,5.0,Business,Small,Small Business,1,1,1875167.0,0,,0.0,3,4.7,Monthly
C01620,20,330000,6600000,0.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.8,Monthly
C01621,200,235000,47000000,0.6,Government,Large,Government,3,1,429064.0,1,VPS,4008785.0,8,11.7,Monthly
C01622,100,250000,25000000,7.0,Business,Small,Small Business,1,1,431529.0,0,,0.0,4,4.3,Annual
C01623,10,325000,3250000,0.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.2,Monthly
C01624,30,290000,8700000,3.4,Business,Small,Small Business,1,1,1171037.0,0,,0.0,8,5.6,Monthly
C01625,200,225000,45000000,6.0,Government,Large,Government,3,1,1045353.0,1,Shared,14628845.0,8,9.1,Monthly
C01626,20,300000,6000000,7.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.0,Annual
C01627,30,310000,9300000,1.0,Business,Large,ISP Partner,3,1,906361.0,1,VPS,12989407.0,9,5.8,Monthly
C01628,50,300000,15000000,9.8,Business,Small,Small Business,1,0,0.0,0,,0.0,0,1.3,Annual
C01629,100,290000,29000000,5.5,Business,Medium,Small Business,1,0,0.0,1,Shared,2218480.0,7,8.8,Annual
C01630,150,230000,34500000,1.9,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,4.5,Monthly
C01631,30,330000,9900000,4.8,Business,Medium,Small Business,1,1,1984191.0,0,,0.0,3,2.3,Monthly
C01632,20,300000,6000000,5.5,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.4,Annual
C01633,200,220000,44000000,10.0,Business,Large,ISP Partner,3,1,1743437.0,1,Shared,6459182.0,5,8.0,Annual
C01634,10,320000,3200000,3.7,Business,Medium,Small Business,1,1,745878.0,0,,0.0,7,9.3,Monthly
C01635,100,280000,28000000,5.0,Business,Small,Small Business,1,0,0.0,0,,0.0,0,6.3,Monthly
C01636,10,370000,3700000,6.6,Personal,Small,Normal,0,0,0.0,0,,0.0,5,6.8,Annual
C01637,30,290000,8700000,7.7,Business,Large,Enterprise,2,1,685824.0,0,,0.0,2,4.3,Annual
C01638,30,290000,8700000,7.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.3,Annual
C01639,30,300000,9000000,4.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.7,Monthly
C01640,20,335000,6700000,1.0,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.8,Monthly
C01641,50,300000,15000000,5.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Monthly
C01642,10,330000,3300000,2.8,Personal,Small,Normal,0,0,0.0,0,,0.0,3,8.7,Monthly
C01643,100,265000,26500000,5.9,Government,Large,Government,3,1,1965636.0,1,VPS,8030819.0,11,9.2,Annual
C01644,50,270000,13500000,9.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.6,Annual
C01645,150,250000,37500000,6.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,7.3,Annual
C01646,50,270000,13500000,5.0,Business,Large,University,2,0,0.0,0,,0.0,2,1.1,Monthly
C01647,300,240000,72000000,4.5,Government,Large,Government,3,0,0.0,1,Shared,3526276.0,3,4.7,Monthly
C01648,20,310000,6200000,7.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.9,Annual
C01649,10,350000,3500000,3.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.7,Monthly
C01650,20,300000,6000000,3.6,Personal,Small,Normal,0,1,1455375.0,0,,0.0,2,2.0,Monthly
C01651,50,270000,13500000,7.6,Business,Medium,Small Business,1,0,0.0,1,VPS,18266144.0,8,8.9,Annual
C01652,300,200000,60000000,2.4,Business,Large,ISP Partner,3,1,1954511.0,1,VPS,9206376.0,8,6.8,Monthly
C01653,300,205000,61500000,4.8,Business,Large,Enterprise,2,0,0.0,0,,0.0,0,0.8,Monthly
C01654,20,300000,6000000,3.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.3,Monthly
C01655,150,230000,34500000,9.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,2.7,Monthly
C01656,10,350000,3500000,9.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.4,Annual
C01657,10,350000,3500000,8.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.9,Annual
C01658,150,230000,34500000,5.6,Business,Large,ISP Partner,3,1,1906390.0,1,Shared,11173675.0,5,7.0,Annual
C01659,20,335000,6700000,7.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.4,Annual
C01660,50,270000,13500000,9.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.5,Annual
C01661,20,350000,7000000,7.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.7,Monthly
C01662,150,255000,38250000,5.3,Business,Small,Small Business,1,0,0.0,0,,0.0,6,6.6,Monthly
C01663,30,315000,9450000,1.3,Business,Medium,Small Business,1,1,1763980.0,0,,0.0,4,6.1,Monthly
C01664,10,325000,3250000,4.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,5.2,Monthly
C01665,10,330000,3300000,0.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.6,Monthly
C01666,30,300000,9000000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.7,Monthly
C01667,50,300000,15000000,0.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.1,Monthly
C01668,30,345000,10350000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.5,Monthly
C01669,150,230000,34500000,5.1,Business,Large,ISP Partner,3,1,1335691.0,1,Dedicated,15978860.0,6,8.4,Annual
C01670,10,320000,3200000,6.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.9,Annual
C01671,200,240000,48000000,1.1,Government,Large,Government,3,1,971945.0,1,VPS,10378549.0,10,10.5,Monthly
C01672,20,340000,6800000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.6,Annual
C01673,50,270000,13500000,2.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,6.1,Monthly
C01674,150,280000,42000000,0.7,Business,Large,University,2,1,1753464.0,0,,0.0,3,3.5,Monthly
C01675,20,305000,6100000,3.5,Personal,Small,Normal,0,0,0.0,0,,0.0,3,5.5,Monthly
C01676,100,275000,27500000,4.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,0.5,Monthly
C01677,100,265000,26500000,9.5,Business,Medium,Small Business,1,1,1517446.0,0,,0.0,2,6.9,Annual
